filename,words
word_238_aug_0.png,𑂔𑂲
word_238_aug_1.png,𑂔𑂲
word_238_aug_2.png,𑂔𑂲
word_238_aug_3.png,𑂔𑂲
word_238_aug_4.png,𑂔𑂲
word_238_aug_5.png,𑂔𑂲
word_238_aug_6.png,𑂔𑂲
word_238_aug_7.png,𑂔𑂲
word_238_aug_8.png,𑂔𑂲
word_238_aug_9.png,𑂔𑂲
word_239_aug_0.png,𑂫𑂵𑂥𑂮𑂰𑂅𑂗
word_239_aug_1.png,𑂫𑂵𑂥𑂮𑂰𑂅𑂗
word_239_aug_3.png,𑂫𑂵𑂥𑂮𑂰𑂅𑂗
word_239_aug_4.png,𑂫𑂵𑂥𑂮𑂰𑂅𑂗
word_239_aug_6.png,𑂫𑂵𑂥𑂮𑂰𑂅𑂗
word_239_aug_7.png,𑂫𑂵𑂥𑂮𑂰𑂅𑂗
word_240_aug_1.png,𑂣𑂹𑂩𑂮𑂱𑂠𑂹𑂡
word_240_aug_2.png,𑂣𑂹𑂩𑂮𑂱𑂠𑂹𑂡
word_240_aug_3.png,𑂣𑂹𑂩𑂮𑂱𑂠𑂹𑂡
word_240_aug_4.png,𑂣𑂹𑂩𑂮𑂱𑂠𑂹𑂡
word_240_aug_5.png,𑂣𑂹𑂩𑂮𑂱𑂠𑂹𑂡
word_240_aug_7.png,𑂣𑂹𑂩𑂮𑂱𑂠𑂹𑂡
word_240_aug_8.png,𑂣𑂹𑂩𑂮𑂱𑂠𑂹𑂡
word_240_aug_9.png,𑂣𑂹𑂩𑂮𑂱𑂠𑂹𑂡
word_241_aug_0.png,𑂠𑂴𑂮𑂩𑂵
word_241_aug_1.png,𑂠𑂴𑂮𑂩𑂵
word_241_aug_2.png,𑂠𑂴𑂮𑂩𑂵
word_241_aug_3.png,𑂠𑂴𑂮𑂩𑂵
word_241_aug_4.png,𑂠𑂴𑂮𑂩𑂵
word_241_aug_5.png,𑂠𑂴𑂮𑂩𑂵
word_241_aug_6.png,𑂠𑂴𑂮𑂩𑂵
word_241_aug_7.png,𑂠𑂴𑂮𑂩𑂵
word_241_aug_8.png,𑂠𑂴𑂮𑂩𑂵
word_241_aug_9.png,𑂠𑂴𑂮𑂩𑂵
word_242_aug_0.png,𑂨𑂯𑂰𑂁
word_242_aug_1.png,𑂨𑂯𑂰𑂁
word_242_aug_2.png,𑂨𑂯𑂰𑂁
word_242_aug_3.png,𑂨𑂯𑂰𑂁
word_242_aug_5.png,𑂨𑂯𑂰𑂁
word_242_aug_6.png,𑂨𑂯𑂰𑂁
word_242_aug_7.png,𑂨𑂯𑂰𑂁
word_242_aug_8.png,𑂨𑂯𑂰𑂁
word_242_aug_9.png,𑂨𑂯𑂰𑂁
word_243_aug_0.png,𑂮𑂦𑂰
word_243_aug_1.png,𑂮𑂦𑂰
word_243_aug_2.png,𑂮𑂦𑂰
word_243_aug_3.png,𑂮𑂦𑂰
word_243_aug_4.png,𑂮𑂦𑂰
word_243_aug_5.png,𑂮𑂦𑂰
word_243_aug_6.png,𑂮𑂦𑂰
word_243_aug_7.png,𑂮𑂦𑂰
word_244_aug_1.png,𑂧𑂴𑂪
word_244_aug_2.png,𑂧𑂴𑂪
word_244_aug_3.png,𑂧𑂴𑂪
word_244_aug_4.png,𑂧𑂴𑂪
word_244_aug_6.png,𑂧𑂴𑂪
word_244_aug_7.png,𑂧𑂴𑂪
word_244_aug_8.png,𑂧𑂴𑂪
word_244_aug_9.png,𑂧𑂴𑂪
word_245_aug_0.png,𑂠𑂱𑂪𑂹𑂪𑂲
word_245_aug_2.png,𑂠𑂱𑂪𑂹𑂪𑂲
word_245_aug_3.png,𑂠𑂱𑂪𑂹𑂪𑂲
word_245_aug_4.png,𑂠𑂱𑂪𑂹𑂪𑂲
word_245_aug_5.png,𑂠𑂱𑂪𑂹𑂪𑂲
word_245_aug_6.png,𑂠𑂱𑂪𑂹𑂪𑂲
word_245_aug_7.png,𑂠𑂱𑂪𑂹𑂪𑂲
word_245_aug_8.png,𑂠𑂱𑂪𑂹𑂪𑂲
word_245_aug_9.png,𑂠𑂱𑂪𑂹𑂪𑂲
word_246_aug_0.png,𑂄𑂡𑂰𑂩
word_246_aug_1.png,𑂄𑂡𑂰𑂩
word_246_aug_2.png,𑂄𑂡𑂰𑂩
word_246_aug_4.png,𑂄𑂡𑂰𑂩
word_246_aug_5.png,𑂄𑂡𑂰𑂩
word_246_aug_6.png,𑂄𑂡𑂰𑂩
word_246_aug_7.png,𑂄𑂡𑂰𑂩
word_246_aug_8.png,𑂄𑂡𑂰𑂩
word_246_aug_9.png,𑂄𑂡𑂰𑂩
word_247_aug_0.png,𑂇𑂢
word_247_aug_2.png,𑂇𑂢
word_247_aug_3.png,𑂇𑂢
word_247_aug_5.png,𑂇𑂢
word_247_aug_6.png,𑂇𑂢
word_247_aug_7.png,𑂇𑂢
word_247_aug_9.png,𑂇𑂢
word_248_aug_0.png,𑂮𑂹𑂟𑂰𑂣𑂱𑂞
word_248_aug_2.png,𑂮𑂹𑂟𑂰𑂣𑂱𑂞
word_248_aug_3.png,𑂮𑂹𑂟𑂰𑂣𑂱𑂞
word_248_aug_4.png,𑂮𑂹𑂟𑂰𑂣𑂱𑂞
word_248_aug_5.png,𑂮𑂹𑂟𑂰𑂣𑂱𑂞
word_248_aug_6.png,𑂮𑂹𑂟𑂰𑂣𑂱𑂞
word_248_aug_8.png,𑂮𑂹𑂟𑂰𑂣𑂱𑂞
word_249_aug_1.png,𑂩𑂯𑂲
word_249_aug_2.png,𑂩𑂯𑂲
word_249_aug_3.png,𑂩𑂯𑂲
word_249_aug_5.png,𑂩𑂯𑂲
word_249_aug_7.png,𑂩𑂯𑂲
word_249_aug_8.png,𑂩𑂯𑂲
word_249_aug_9.png,𑂩𑂯𑂲
word_250_aug_0.png,𑂥𑂢𑂰
word_250_aug_1.png,𑂥𑂢𑂰
word_250_aug_2.png,𑂥𑂢𑂰
word_250_aug_3.png,𑂥𑂢𑂰
word_250_aug_4.png,𑂥𑂢𑂰
word_250_aug_5.png,𑂥𑂢𑂰
word_250_aug_6.png,𑂥𑂢𑂰
word_250_aug_7.png,𑂥𑂢𑂰
word_250_aug_8.png,𑂥𑂢𑂰
word_250_aug_9.png,𑂥𑂢𑂰
word_251_aug_0.png,𑂧𑂝𑂹𑂙𑂪
word_251_aug_1.png,𑂧𑂝𑂹𑂙𑂪
word_251_aug_2.png,𑂧𑂝𑂹𑂙𑂪
word_251_aug_3.png,𑂧𑂝𑂹𑂙𑂪
word_251_aug_4.png,𑂧𑂝𑂹𑂙𑂪
word_251_aug_6.png,𑂧𑂝𑂹𑂙𑂪
word_251_aug_7.png,𑂧𑂝𑂹𑂙𑂪
word_251_aug_9.png,𑂧𑂝𑂹𑂙𑂪
word_252_aug_0.png,𑂮𑂹𑂟𑂰𑂣𑂢𑂰
word_252_aug_2.png,𑂮𑂹𑂟𑂰𑂣𑂢𑂰
word_252_aug_3.png,𑂮𑂹𑂟𑂰𑂣𑂢𑂰
word_252_aug_4.png,𑂮𑂹𑂟𑂰𑂣𑂢𑂰
word_252_aug_5.png,𑂮𑂹𑂟𑂰𑂣𑂢𑂰
word_252_aug_6.png,𑂮𑂹𑂟𑂰𑂣𑂢𑂰
word_252_aug_8.png,𑂮𑂹𑂟𑂰𑂣𑂢𑂰
word_252_aug_9.png,𑂮𑂹𑂟𑂰𑂣𑂢𑂰
word_253_aug_0.png,𑂧𑂯𑂱𑂪𑂰
word_253_aug_1.png,𑂧𑂯𑂱𑂪𑂰
word_253_aug_3.png,𑂧𑂯𑂱𑂪𑂰
word_253_aug_4.png,𑂧𑂯𑂱𑂪𑂰
word_253_aug_5.png,𑂧𑂯𑂱𑂪𑂰
word_253_aug_6.png,𑂧𑂯𑂱𑂪𑂰
word_253_aug_9.png,𑂧𑂯𑂱𑂪𑂰
word_254_aug_0.png,𑂠𑂵𑂢𑂵
word_254_aug_2.png,𑂠𑂵𑂢𑂵
word_254_aug_3.png,𑂠𑂵𑂢𑂵
word_254_aug_4.png,𑂠𑂵𑂢𑂵
word_254_aug_5.png,𑂠𑂵𑂢𑂵
word_254_aug_6.png,𑂠𑂵𑂢𑂵
word_254_aug_7.png,𑂠𑂵𑂢𑂵
word_254_aug_8.png,𑂠𑂵𑂢𑂵
word_255_aug_0.png,𑂫𑂩𑂹𑂞𑂧𑂰𑂢
word_255_aug_1.png,𑂫𑂩𑂹𑂞𑂧𑂰𑂢
word_255_aug_3.png,𑂫𑂩𑂹𑂞𑂧𑂰𑂢
word_255_aug_5.png,𑂫𑂩𑂹𑂞𑂧𑂰𑂢
word_255_aug_6.png,𑂫𑂩𑂹𑂞𑂧𑂰𑂢
word_255_aug_7.png,𑂫𑂩𑂹𑂞𑂧𑂰𑂢
word_255_aug_9.png,𑂫𑂩𑂹𑂞𑂧𑂰𑂢
word_256_aug_0.png,𑁧
word_256_aug_1.png,𑁧
word_256_aug_2.png,𑁧
word_256_aug_3.png,𑁧
word_256_aug_4.png,𑁧
word_256_aug_5.png,𑁧
word_256_aug_6.png,𑁧
word_256_aug_7.png,𑁧
word_256_aug_8.png,𑁧
word_256_aug_9.png,𑁧
word_257_aug_0.png,𑂞𑂸𑂩
word_257_aug_1.png,𑂞𑂸𑂩
word_257_aug_2.png,𑂞𑂸𑂩
word_257_aug_3.png,𑂞𑂸𑂩
word_257_aug_4.png,𑂞𑂸𑂩
word_257_aug_5.png,𑂞𑂸𑂩
word_257_aug_6.png,𑂞𑂸𑂩
word_257_aug_7.png,𑂞𑂸𑂩
word_257_aug_8.png,𑂞𑂸𑂩
word_257_aug_9.png,𑂞𑂸𑂩
word_258_aug_1.png,𑂣𑂹𑂩𑂞𑂱
word_258_aug_2.png,𑂣𑂹𑂩𑂞𑂱
word_258_aug_3.png,𑂣𑂹𑂩𑂞𑂱
word_258_aug_6.png,𑂣𑂹𑂩𑂞𑂱
word_258_aug_7.png,𑂣𑂹𑂩𑂞𑂱
word_258_aug_9.png,𑂣𑂹𑂩𑂞𑂱
word_259_aug_0.png,𑂧𑂵
word_259_aug_1.png,𑂧𑂵
word_259_aug_2.png,𑂧𑂵
word_259_aug_3.png,𑂧𑂵
word_259_aug_6.png,𑂧𑂵
word_259_aug_7.png,𑂧𑂵
word_259_aug_8.png,𑂧𑂵
word_259_aug_9.png,𑂧𑂵
word_260_aug_0.png,𑂇𑂮𑂢𑂵
word_260_aug_1.png,𑂇𑂮𑂢𑂵
word_260_aug_2.png,𑂇𑂮𑂢𑂵
word_260_aug_3.png,𑂇𑂮𑂢𑂵
word_260_aug_4.png,𑂇𑂮𑂢𑂵
word_260_aug_5.png,𑂇𑂮𑂢𑂵
word_260_aug_6.png,𑂇𑂮𑂢𑂵
word_260_aug_9.png,𑂇𑂮𑂢𑂵
word_261_aug_0.png,𑂢𑂰𑂧𑂍
word_261_aug_3.png,𑂢𑂰𑂧𑂍
word_261_aug_4.png,𑂢𑂰𑂧𑂍
word_261_aug_5.png,𑂢𑂰𑂧𑂍
word_261_aug_6.png,𑂢𑂰𑂧𑂍
word_261_aug_7.png,𑂢𑂰𑂧𑂍
word_261_aug_8.png,𑂢𑂰𑂧𑂍
word_261_aug_9.png,𑂢𑂰𑂧𑂍
word_262_aug_0.png,𑂣𑂩𑂱𑂫𑂰𑂩
word_262_aug_1.png,𑂣𑂩𑂱𑂫𑂰𑂩
word_262_aug_2.png,𑂣𑂩𑂱𑂫𑂰𑂩
word_262_aug_3.png,𑂣𑂩𑂱𑂫𑂰𑂩
word_262_aug_5.png,𑂣𑂩𑂱𑂫𑂰𑂩
word_262_aug_6.png,𑂣𑂩𑂱𑂫𑂰𑂩
word_262_aug_7.png,𑂣𑂩𑂱𑂫𑂰𑂩
word_262_aug_8.png,𑂣𑂩𑂱𑂫𑂰𑂩
word_262_aug_9.png,𑂣𑂩𑂱𑂫𑂰𑂩
word_263_aug_0.png,𑂣𑂰𑂍𑂱𑂮𑂹𑂞𑂰𑂢
word_263_aug_1.png,𑂣𑂰𑂍𑂱𑂮𑂹𑂞𑂰𑂢
word_263_aug_2.png,𑂣𑂰𑂍𑂱𑂮𑂹𑂞𑂰𑂢
word_263_aug_3.png,𑂣𑂰𑂍𑂱𑂮𑂹𑂞𑂰𑂢
word_263_aug_4.png,𑂣𑂰𑂍𑂱𑂮𑂹𑂞𑂰𑂢
word_263_aug_5.png,𑂣𑂰𑂍𑂱𑂮𑂹𑂞𑂰𑂢
word_263_aug_6.png,𑂣𑂰𑂍𑂱𑂮𑂹𑂞𑂰𑂢
word_263_aug_7.png,𑂣𑂰𑂍𑂱𑂮𑂹𑂞𑂰𑂢
word_263_aug_9.png,𑂣𑂰𑂍𑂱𑂮𑂹𑂞𑂰𑂢
word_264_aug_1.png,𑂃𑂪𑂏
word_264_aug_2.png,𑂃𑂪𑂏
word_264_aug_3.png,𑂃𑂪𑂏
word_264_aug_4.png,𑂃𑂪𑂏
word_264_aug_5.png,𑂃𑂪𑂏
word_264_aug_6.png,𑂃𑂪𑂏
word_264_aug_7.png,𑂃𑂪𑂏
word_264_aug_8.png,𑂃𑂪𑂏
word_264_aug_9.png,𑂃𑂪𑂏
word_265_aug_0.png,𑂦𑂴𑂧𑂱𑂍𑂰
word_265_aug_1.png,𑂦𑂴𑂧𑂱𑂍𑂰
word_265_aug_2.png,𑂦𑂴𑂧𑂱𑂍𑂰
word_265_aug_3.png,𑂦𑂴𑂧𑂱𑂍𑂰
word_265_aug_4.png,𑂦𑂴𑂧𑂱𑂍𑂰
word_265_aug_5.png,𑂦𑂴𑂧𑂱𑂍𑂰
word_265_aug_7.png,𑂦𑂴𑂧𑂱𑂍𑂰
word_265_aug_8.png,𑂦𑂴𑂧𑂱𑂍𑂰
word_265_aug_9.png,𑂦𑂴𑂧𑂱𑂍𑂰
word_266_aug_0.png,𑂬𑂹𑂩𑂲
word_266_aug_1.png,𑂬𑂹𑂩𑂲
word_266_aug_2.png,𑂬𑂹𑂩𑂲
word_266_aug_3.png,𑂬𑂹𑂩𑂲
word_266_aug_4.png,𑂬𑂹𑂩𑂲
word_266_aug_5.png,𑂬𑂹𑂩𑂲
word_266_aug_6.png,𑂬𑂹𑂩𑂲
word_266_aug_7.png,𑂬𑂹𑂩𑂲
word_266_aug_8.png,𑂬𑂹𑂩𑂲
word_266_aug_9.png,𑂬𑂹𑂩𑂲
word_267_aug_0.png,𑂍ृ𑂭𑂱
word_267_aug_2.png,𑂍ृ𑂭𑂱
word_267_aug_3.png,𑂍ृ𑂭𑂱
word_267_aug_6.png,𑂍ृ𑂭𑂱
word_267_aug_8.png,𑂍ृ𑂭𑂱
word_268_aug_0.png,𑂧𑂰𑂡𑂹𑂨𑂧
word_268_aug_1.png,𑂧𑂰𑂡𑂹𑂨𑂧
word_268_aug_2.png,𑂧𑂰𑂡𑂹𑂨𑂧
word_268_aug_3.png,𑂧𑂰𑂡𑂹𑂨𑂧
word_268_aug_4.png,𑂧𑂰𑂡𑂹𑂨𑂧
word_268_aug_5.png,𑂧𑂰𑂡𑂹𑂨𑂧
word_268_aug_6.png,𑂧𑂰𑂡𑂹𑂨𑂧
word_268_aug_7.png,𑂧𑂰𑂡𑂹𑂨𑂧
word_268_aug_8.png,𑂧𑂰𑂡𑂹𑂨𑂧
word_268_aug_9.png,𑂧𑂰𑂡𑂹𑂨𑂧
word_269_aug_0.png,𑂥𑂰𑂞
word_269_aug_2.png,𑂥𑂰𑂞
word_269_aug_3.png,𑂥𑂰𑂞
word_269_aug_4.png,𑂥𑂰𑂞
word_269_aug_5.png,𑂥𑂰𑂞
word_269_aug_6.png,𑂥𑂰𑂞
word_269_aug_7.png,𑂥𑂰𑂞
word_269_aug_8.png,𑂥𑂰𑂞
word_269_aug_9.png,𑂥𑂰𑂞
word_270_aug_1.png,𑂮𑂵𑂫𑂰
word_270_aug_2.png,𑂮𑂵𑂫𑂰
word_270_aug_3.png,𑂮𑂵𑂫𑂰
word_270_aug_4.png,𑂮𑂵𑂫𑂰
word_270_aug_6.png,𑂮𑂵𑂫𑂰
word_270_aug_7.png,𑂮𑂵𑂫𑂰
word_270_aug_8.png,𑂮𑂵𑂫𑂰
word_270_aug_9.png,𑂮𑂵𑂫𑂰
word_271_aug_0.png,𑂫𑂱𑂮𑂹𑂞ृ𑂞
word_271_aug_1.png,𑂫𑂱𑂮𑂹𑂞ृ𑂞
word_271_aug_2.png,𑂫𑂱𑂮𑂹𑂞ृ𑂞
word_271_aug_3.png,𑂫𑂱𑂮𑂹𑂞ृ𑂞
word_271_aug_4.png,𑂫𑂱𑂮𑂹𑂞ृ𑂞
word_271_aug_5.png,𑂫𑂱𑂮𑂹𑂞ृ𑂞
word_271_aug_6.png,𑂫𑂱𑂮𑂹𑂞ृ𑂞
word_271_aug_7.png,𑂫𑂱𑂮𑂹𑂞ृ𑂞
word_271_aug_8.png,𑂫𑂱𑂮𑂹𑂞ृ𑂞
word_271_aug_9.png,𑂫𑂱𑂮𑂹𑂞ृ𑂞
word_272_aug_0.png,𑂒𑂰𑂩
word_272_aug_2.png,𑂒𑂰𑂩
word_272_aug_3.png,𑂒𑂰𑂩
word_272_aug_4.png,𑂒𑂰𑂩
word_272_aug_5.png,𑂒𑂰𑂩
word_272_aug_6.png,𑂒𑂰𑂩
word_272_aug_7.png,𑂒𑂰𑂩
word_272_aug_8.png,𑂒𑂰𑂩
word_273_aug_0.png,𑂔𑂰𑂩𑂲
word_273_aug_1.png,𑂔𑂰𑂩𑂲
word_273_aug_3.png,𑂔𑂰𑂩𑂲
word_273_aug_4.png,𑂔𑂰𑂩𑂲
word_273_aug_5.png,𑂔𑂰𑂩𑂲
word_273_aug_7.png,𑂔𑂰𑂩𑂲
word_273_aug_8.png,𑂔𑂰𑂩𑂲
word_273_aug_9.png,𑂔𑂰𑂩𑂲
word_274_aug_0.png,𑂊𑂮𑂰
word_274_aug_1.png,𑂊𑂮𑂰
word_274_aug_2.png,𑂊𑂮𑂰
word_274_aug_5.png,𑂊𑂮𑂰
word_274_aug_6.png,𑂊𑂮𑂰
word_274_aug_7.png,𑂊𑂮𑂰
word_274_aug_8.png,𑂊𑂮𑂰
word_274_aug_9.png,𑂊𑂮𑂰
word_275_aug_0.png,𑂠𑂵𑂞𑂰
word_275_aug_1.png,𑂠𑂵𑂞𑂰
word_275_aug_2.png,𑂠𑂵𑂞𑂰
word_275_aug_3.png,𑂠𑂵𑂞𑂰
word_275_aug_4.png,𑂠𑂵𑂞𑂰
word_275_aug_5.png,𑂠𑂵𑂞𑂰
word_275_aug_6.png,𑂠𑂵𑂞𑂰
word_275_aug_7.png,𑂠𑂵𑂞𑂰
word_275_aug_8.png,𑂠𑂵𑂞𑂰
word_275_aug_9.png,𑂠𑂵𑂞𑂰
word_276_aug_0.png,𑂍𑂰𑂪
word_276_aug_1.png,𑂍𑂰𑂪
word_276_aug_2.png,𑂍𑂰𑂪
word_276_aug_3.png,𑂍𑂰𑂪
word_276_aug_4.png,𑂍𑂰𑂪
word_276_aug_6.png,𑂍𑂰𑂪
word_276_aug_8.png,𑂍𑂰𑂪
word_276_aug_9.png,𑂍𑂰𑂪
word_277_aug_2.png,𑂃𑂡𑂹𑂨𑂨𑂢
word_277_aug_3.png,𑂃𑂡𑂹𑂨𑂨𑂢
word_277_aug_4.png,𑂃𑂡𑂹𑂨𑂨𑂢
word_277_aug_5.png,𑂃𑂡𑂹𑂨𑂨𑂢
word_277_aug_6.png,𑂃𑂡𑂹𑂨𑂨𑂢
word_277_aug_7.png,𑂃𑂡𑂹𑂨𑂨𑂢
word_277_aug_8.png,𑂃𑂡𑂹𑂨𑂨𑂢
word_277_aug_9.png,𑂃𑂡𑂹𑂨𑂨𑂢
word_278_aug_1.png,𑂃𑂢𑂵𑂍
word_278_aug_2.png,𑂃𑂢𑂵𑂍
word_278_aug_3.png,𑂃𑂢𑂵𑂍
word_278_aug_4.png,𑂃𑂢𑂵𑂍
word_278_aug_5.png,𑂃𑂢𑂵𑂍
word_278_aug_7.png,𑂃𑂢𑂵𑂍
word_278_aug_8.png,𑂃𑂢𑂵𑂍
word_278_aug_9.png,𑂃𑂢𑂵𑂍
word_279_aug_1.png,𑂍𑂳𑂪
word_279_aug_2.png,𑂍𑂳𑂪
word_279_aug_3.png,𑂍𑂳𑂪
word_279_aug_5.png,𑂍𑂳𑂪
word_279_aug_6.png,𑂍𑂳𑂪
word_280_aug_0.png,𑂔𑂯𑂰𑂁
word_280_aug_2.png,𑂔𑂯𑂰𑂁
word_280_aug_4.png,𑂔𑂯𑂰𑂁
word_280_aug_5.png,𑂔𑂯𑂰𑂁
word_280_aug_6.png,𑂔𑂯𑂰𑂁
word_280_aug_7.png,𑂔𑂯𑂰𑂁
word_280_aug_8.png,𑂔𑂯𑂰𑂁
word_280_aug_9.png,𑂔𑂯𑂰𑂁
word_281_aug_2.png,"𑂍𑂱𑂨𑂰,"
word_281_aug_3.png,"𑂍𑂱𑂨𑂰,"
word_281_aug_4.png,"𑂍𑂱𑂨𑂰,"
word_281_aug_6.png,"𑂍𑂱𑂨𑂰,"
word_281_aug_8.png,"𑂍𑂱𑂨𑂰,"
word_281_aug_9.png,"𑂍𑂱𑂨𑂰,"
word_282_aug_0.png,𑂪𑂵
word_282_aug_1.png,𑂪𑂵
word_282_aug_2.png,𑂪𑂵
word_282_aug_3.png,𑂪𑂵
word_282_aug_4.png,𑂪𑂵
word_282_aug_6.png,𑂪𑂵
word_282_aug_7.png,𑂪𑂵
word_282_aug_8.png,𑂪𑂵
word_282_aug_9.png,𑂪𑂵
word_283_aug_0.png,𑂥𑂚𑂲
word_283_aug_1.png,𑂥𑂚𑂲
word_283_aug_2.png,𑂥𑂚𑂲
word_283_aug_3.png,𑂥𑂚𑂲
word_283_aug_4.png,𑂥𑂚𑂲
word_283_aug_5.png,𑂥𑂚𑂲
word_283_aug_6.png,𑂥𑂚𑂲
word_283_aug_7.png,𑂥𑂚𑂲
word_283_aug_8.png,𑂥𑂚𑂲
word_283_aug_9.png,𑂥𑂚𑂲
word_284_aug_1.png,𑂥𑂢𑂰𑂢𑂵
word_284_aug_2.png,𑂥𑂢𑂰𑂢𑂵
word_284_aug_3.png,𑂥𑂢𑂰𑂢𑂵
word_284_aug_4.png,𑂥𑂢𑂰𑂢𑂵
word_284_aug_5.png,𑂥𑂢𑂰𑂢𑂵
word_284_aug_6.png,𑂥𑂢𑂰𑂢𑂵
word_284_aug_7.png,𑂥𑂢𑂰𑂢𑂵
word_284_aug_9.png,𑂥𑂢𑂰𑂢𑂵
word_285_aug_0.png,𑂮𑂍𑂞𑂲
word_285_aug_2.png,𑂮𑂍𑂞𑂲
word_285_aug_3.png,𑂮𑂍𑂞𑂲
word_285_aug_4.png,𑂮𑂍𑂞𑂲
word_285_aug_5.png,𑂮𑂍𑂞𑂲
word_285_aug_6.png,𑂮𑂍𑂞𑂲
word_285_aug_8.png,𑂮𑂍𑂞𑂲
word_285_aug_9.png,𑂮𑂍𑂞𑂲
word_286_aug_0.png,𑂫𑂱𑂦𑂰𑂏
word_286_aug_2.png,𑂫𑂱𑂦𑂰𑂏
word_286_aug_3.png,𑂫𑂱𑂦𑂰𑂏
word_286_aug_5.png,𑂫𑂱𑂦𑂰𑂏
word_286_aug_8.png,𑂫𑂱𑂦𑂰𑂏
word_286_aug_9.png,𑂫𑂱𑂦𑂰𑂏
word_287_aug_0.png,𑂊𑂮𑂵
word_287_aug_1.png,𑂊𑂮𑂵
word_287_aug_2.png,𑂊𑂮𑂵
word_287_aug_4.png,𑂊𑂮𑂵
word_287_aug_6.png,𑂊𑂮𑂵
word_287_aug_7.png,𑂊𑂮𑂵
word_287_aug_8.png,𑂊𑂮𑂵
word_287_aug_9.png,𑂊𑂮𑂵
word_288_aug_0.png,𑂮𑂵𑂢𑂰
word_288_aug_2.png,𑂮𑂵𑂢𑂰
word_288_aug_3.png,𑂮𑂵𑂢𑂰
word_288_aug_5.png,𑂮𑂵𑂢𑂰
word_288_aug_6.png,𑂮𑂵𑂢𑂰
word_288_aug_7.png,𑂮𑂵𑂢𑂰
word_288_aug_8.png,𑂮𑂵𑂢𑂰
word_289_aug_0.png,𑂥𑂚𑂰
word_289_aug_1.png,𑂥𑂚𑂰
word_289_aug_2.png,𑂥𑂚𑂰
word_289_aug_3.png,𑂥𑂚𑂰
word_289_aug_4.png,𑂥𑂚𑂰
word_289_aug_5.png,𑂥𑂚𑂰
word_289_aug_6.png,𑂥𑂚𑂰
word_289_aug_8.png,𑂥𑂚𑂰
word_289_aug_9.png,𑂥𑂚𑂰
word_290_aug_0.png,𑂣𑂹𑂩𑂰𑂒𑂲𑂢
word_290_aug_1.png,𑂣𑂹𑂩𑂰𑂒𑂲𑂢
word_290_aug_2.png,𑂣𑂹𑂩𑂰𑂒𑂲𑂢
word_290_aug_3.png,𑂣𑂹𑂩𑂰𑂒𑂲𑂢
word_290_aug_4.png,𑂣𑂹𑂩𑂰𑂒𑂲𑂢
word_290_aug_5.png,𑂣𑂹𑂩𑂰𑂒𑂲𑂢
word_290_aug_6.png,𑂣𑂹𑂩𑂰𑂒𑂲𑂢
word_290_aug_7.png,𑂣𑂹𑂩𑂰𑂒𑂲𑂢
word_290_aug_8.png,𑂣𑂹𑂩𑂰𑂒𑂲𑂢
word_290_aug_9.png,𑂣𑂹𑂩𑂰𑂒𑂲𑂢
word_291_aug_0.png,𑂮𑂧𑂴𑂯
word_291_aug_2.png,𑂮𑂧𑂴𑂯
word_291_aug_3.png,𑂮𑂧𑂴𑂯
word_291_aug_4.png,𑂮𑂧𑂴𑂯
word_291_aug_5.png,𑂮𑂧𑂴𑂯
word_291_aug_7.png,𑂮𑂧𑂴𑂯
word_291_aug_8.png,𑂮𑂧𑂴𑂯
word_291_aug_9.png,𑂮𑂧𑂴𑂯
word_292_aug_1.png,𑂔𑂱𑂮𑂮𑂵
word_292_aug_2.png,𑂔𑂱𑂮𑂮𑂵
word_292_aug_3.png,𑂔𑂱𑂮𑂮𑂵
word_292_aug_4.png,𑂔𑂱𑂮𑂮𑂵
word_292_aug_5.png,𑂔𑂱𑂮𑂮𑂵
word_292_aug_6.png,𑂔𑂱𑂮𑂮𑂵
word_292_aug_7.png,𑂔𑂱𑂮𑂮𑂵
word_292_aug_8.png,𑂔𑂱𑂮𑂮𑂵
word_292_aug_9.png,𑂔𑂱𑂮𑂮𑂵
word_293_aug_0.png,𑂮𑂁𑂏𑂲𑂞
word_293_aug_2.png,𑂮𑂁𑂏𑂲𑂞
word_293_aug_3.png,𑂮𑂁𑂏𑂲𑂞
word_293_aug_4.png,𑂮𑂁𑂏𑂲𑂞
word_293_aug_5.png,𑂮𑂁𑂏𑂲𑂞
word_293_aug_6.png,𑂮𑂁𑂏𑂲𑂞
word_293_aug_7.png,𑂮𑂁𑂏𑂲𑂞
word_293_aug_8.png,𑂮𑂁𑂏𑂲𑂞
word_293_aug_9.png,𑂮𑂁𑂏𑂲𑂞
word_294_aug_0.png,𑂏𑂉।
word_294_aug_1.png,𑂏𑂉।
word_294_aug_2.png,𑂏𑂉।
word_294_aug_3.png,𑂏𑂉।
word_294_aug_5.png,𑂏𑂉।
word_294_aug_6.png,𑂏𑂉।
word_294_aug_8.png,𑂏𑂉।
word_294_aug_9.png,𑂏𑂉।
word_295_aug_2.png,𑂇𑂒𑂹𑂒
word_295_aug_3.png,𑂇𑂒𑂹𑂒
word_295_aug_4.png,𑂇𑂒𑂹𑂒
word_295_aug_6.png,𑂇𑂒𑂹𑂒
word_295_aug_7.png,𑂇𑂒𑂹𑂒
word_295_aug_8.png,𑂇𑂒𑂹𑂒
word_296_aug_0.png,𑂄𑂧
word_296_aug_1.png,𑂄𑂧
word_296_aug_2.png,𑂄𑂧
word_296_aug_5.png,𑂄𑂧
